Sector,Window,Selection,Regression,Scale,Response,Lag,Variable,Target,Goal,Method,Feature,In-AUC,In-Brier,In-LL,Out-AUC,Out-Brier,Out-LL
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso,0.8736,0.136,0.4277,0.6868,0.2585,1.286
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_company,0.8853,0.1342,0.4278,0.6852,0.2709,1.5182
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9103,0.1156,0.376,0.502,0.2782,2.2102
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,none,1,0,0.0007,0.499,0.2066,1.2331
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso,1,0,0.0023,0.6482,0.2031,1.2287
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0013,0.5898,0.2158,1.2183
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0013,0.501,0.216,1.2282
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,none,1,0,0.0023,0.5504,0.2529,4.1656
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso,0.859,0.0883,0.2929,0.7328,0.1802,0.7366
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_company,0.8747,0.0854,0.2802,0.7124,0.1955,0.8736
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,logistic,lasso_day,0.8676,0.0845,0.283,0.6518,0.2058,1.0339
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,none,1,0,0.0024,0.5489,0.262,4.3741
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso,0.8664,0.1429,0.454,0.7257,0.2533,1.1555
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.8861,0.1365,0.438,0.6953,0.2676,1.3502
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.8887,0.1344,0.444,0.635,0.2743,1.5032
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0008,0.5292,0.2073,1.2028
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso,1,0,0.0028,0.6579,0.1822,1.0161
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0013,0.5701,0.1877,1.2085
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0014,0.6302,0.1957,1.0587
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,none,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_company,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,logistic,lasso_day,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,none,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_company,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,asym logistic,lasso_day,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,none,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,none,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_company,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,logistic,lasso_day,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,none,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_company,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,asym logistic,lasso_day,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,none,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso_company,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,none,1,0.0009,0.0188,0.5153,0.3251,2.4218
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso,0.9846,0.0341,0.127,0.5316,0.3052,1.9317
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_company,0.9694,0.042,0.1636,0.5922,0.3117,2.1793
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,logistic,lasso_day,0.9824,0.0421,0.1516,0.5322,0.3139,1.9676
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,none,1,0.0008,0.0196,0.5157,0.3451,2.5509
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso,0.9867,0.0404,0.1522,0.5349,0.3312,2.1069
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.9807,0.0547,0.1977,0.594,0.3202,2.3534
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9846,0.0489,0.1811,0.528,0.3484,2.1647
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0088,0.5017,0.2556,1.0483
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0105,0.4761,0.2639,1.1812
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0107,0.4556,0.2787,1.1378
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0109,0.4248,0.244,1.1204
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,none,1,0.0008,0.0175,0.5725,0.3095,2.2878
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso,0.9863,0.0356,0.1339,0.5459,0.3263,2.1768
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_company,0.9773,0.0379,0.1487,0.6286,0.3123,2.2856
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,logistic,lasso_day,0.9853,0.0325,0.1257,0.5819,0.2914,2.0885
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,none,1,0.0007,0.0182,0.5724,0.3215,2.4084
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso,0.9889,0.0438,0.1617,0.5474,0.3558,2.4782
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.9855,0.0478,0.1763,0.6162,0.3282,2.4696
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.988,0.0376,0.146,0.5698,0.3158,2.302
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,none,1,0.0002,0.0089,0.5995,0.2389,0.8771
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.011,0.4634,0.2914,1.2769
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0003,0.0107,0.5758,0.2706,1.011
FinEle,126,dynamic,quantile,monthly,MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.0104,0.5403,0.271,1.0226
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,none,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_company,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,logistic,lasso_day,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,none,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_company,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,asym logistic,lasso_day,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,none,1,0.0007,0.0154,0.4162,0.2598,1.0038
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso,1,0.0007,0.0154,0.4162,0.2598,1.0038
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_company,1,0.0007,0.0154,0.4162,0.2598,1.0038
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,explain,xgboost,lasso_day,1,0.0007,0.0154,0.4162,0.2598,1.0038
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,none,0.8773,0.1108,0.36,0.5933,0.2172,0.6936
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso,0.8773,0.1108,0.36,0.5933,0.2172,0.6936
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_company,0.8773,0.1108,0.36,0.5933,0.2172,0.6936
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,logistic,lasso_day,0.8773,0.1108,0.36,0.5933,0.2172,0.6936
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,none,0.9065,0.1397,0.4451,0.5572,0.283,0.8701
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso,0.9065,0.1397,0.4451,0.5572,0.283,0.8701
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_company,0.9065,0.1397,0.4451,0.5572,0.283,0.8701
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,asym logistic,lasso_day,0.9065,0.1397,0.4451,0.5572,0.283,0.8701
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,none,1,0.0009,0.016,0.3961,0.2626,1.0562
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso,1,0.0009,0.016,0.3961,0.2626,1.0562
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0009,0.016,0.3961,0.2626,1.0562
FinEle,126,dynamic,quantile,monthly,MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0009,0.016,0.3961,0.2626,1.0562
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,none,1,0.0001,0.0055,0.5194,0.3392,2.9298
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso,0.9996,0.009,0.0482,0.5579,0.3256,2.4692
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_company,1,0.0052,0.0388,0.6467,0.3395,3.3666
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,logistic,lasso_day,0.9758,0.0294,0.1101,0.4835,0.3366,2.383
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,none,1,0,0.0057,0.5206,0.3513,3.0556
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso,0.9998,0.0097,0.053,0.5509,0.344,2.6419
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_company,1,0.005,0.0411,0.644,0.3542,3.5374
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.9778,0.0351,0.1282,0.4807,0.3682,2.5796
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0088,0.5874,0.2508,0.9478
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0097,0.4052,0.2693,1.2572
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0095,0.6253,0.2714,1.1203
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0101,0.4188,0.2828,1.2124
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,none,1,0.0001,0.0054,0.5381,0.3354,2.5434
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso,0.9939,0.0202,0.0836,0.5641,0.3224,2.2685
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso_company,1,0.003,0.0307,0.6089,0.3591,3.1015
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,logistic,lasso_day,1,0.0094,0.0554,0.577,0.3324,2.132
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,none,1,0,0.0056,0.537,0.3483,2.6497
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso,0.994,0.0241,0.0983,0.5533,0.3507,2.6183
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso_company,1,0.0031,0.0324,0.6047,0.3738,3.2676
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,asym logistic,lasso_day,1,0.0096,0.06,0.5733,0.3564,2.3257
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,none,1,0.0001,0.0089,0.585,0.2503,0.9305
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0002,0.0098,0.5248,0.307,1.3514
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0.0002,0.0094,0.648,0.2848,1.076
FinEle,126,dynamic,quantile,monthly,MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.01,0.5807,0.2847,1.1235
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,none,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso_company,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,logistic,lasso_day,0.7491,0.1395,0.4411,0.6169,0.1804,0.5536
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,none,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso_company,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,asym logistic,lasso_day,0.7724,0.193,0.5741,0.6071,0.2505,0.7355
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,none,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0014,0.019,0.4337,0.2776,1.0509
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,none,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso_company,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,logistic,lasso_day,0.7464,0.1416,0.4461,0.6412,0.1827,0.5725
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,none,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso_company,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,asym logistic,lasso_day,0.7704,0.1959,0.5814,0.6302,0.2566,0.7748
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,none,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso_company,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0017,0.0204,0.4782,0.2759,1.0562
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,none,1,0.0009,0.0188,0.5153,0.3251,2.4218
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso,0.9846,0.0341,0.127,0.5316,0.3052,1.9317
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_company,0.9694,0.042,0.1636,0.5922,0.3117,2.1793
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_day,0.9824,0.0421,0.1516,0.5322,0.3139,1.9676
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,none,1,0.0008,0.0196,0.5157,0.3451,2.5509
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso,0.9867,0.0404,0.1522,0.5349,0.3312,2.1069
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.9807,0.0547,0.1977,0.594,0.3202,2.3534
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.9846,0.0489,0.1811,0.528,0.3484,2.1647
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,none,1,0.0001,0.0088,0.5017,0.2556,1.0483
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0105,0.4761,0.2639,1.1812
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0002,0.0107,0.4556,0.2787,1.1378
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0.0002,0.0109,0.4248,0.244,1.1204
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,none,1,0.0008,0.0175,0.5725,0.3095,2.2878
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso,0.9863,0.0356,0.1339,0.5459,0.3263,2.1768
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_company,0.9773,0.0379,0.1487,0.6286,0.3123,2.2856
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_day,0.9853,0.0325,0.1257,0.5819,0.2914,2.0885
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,none,1,0.0007,0.0182,0.5724,0.3215,2.4084
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso,0.9889,0.0438,0.1617,0.5474,0.3558,2.4782
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.9855,0.0478,0.1763,0.6162,0.3282,2.4696
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.988,0.0376,0.146,0.5698,0.3158,2.302
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,none,1,0.0002,0.0089,0.5995,0.2389,0.8771
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0003,0.011,0.4634,0.2914,1.2769
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0003,0.0107,0.5758,0.2706,1.011
FinEle,126,dynamic,quantile,monthly,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0.0002,0.0104,0.5403,0.271,1.0226
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,none,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso_company,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,logistic,lasso_day,0.879,0.108,0.356,0.521,0.209,0.6485
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,none,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,lasso,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
FinEle,126,dynamic,quantile,monthly,Adj_MI,63,frm,recession,explain,asym logistic,lasso_company,0.9102,0.1372,0.4397,0.4931,0.2681,0.7843
