,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,solana,tron,staked-ether,dogecoin
2025-12-08 11:00:00,1838884302171.6328,381379360348.87634,185654533120.97595,125370722976.8609,126735552504.77895,78224537172.71912,78020969776.7278,27124987460.966873,27454777666.530483,23254861040.362526
2025-12-08 12:00:00,1835419311623.2961,379052090668.45654,185649569482.74652,124778483738.02301,126174783831.79143,78227875800.22778,77749832430.25493,27110729240.630417,27289720753.985123,23134160857.975994
2025-12-08 13:00:00,1832330020371.8672,377359357841.5807,185648153388.63388,125103918180.87732,126354611548.01787,78219768681.15074,77326845437.41411,27047537810.73112,27198448288.150852,23149787005.31069
2025-12-08 14:00:00,1827676275990.4006,380062183169.2398,185653867424.90594,125348885778.43651,126575489445.29729,78219937859.18439,77946448716.80507,27047981017.383244,27360568465.36291,23249887049.596207
2025-12-08 15:00:00,1821885628197.0862,379303784860.99725,185632954201.09552,125268798960.1519,126184984454.06609,78178724588.31117,77481443837.19058,26977013312.922363,27443245373.906574,23298626171.060764
2025-12-08 16:00:00,1798583186152.581,374438229368.2764,185656942393.4523,123823010261.43141,125103263539.29854,78136531763.93758,76141308220.5323,26936881597.29592,26940628356.830433,23017520963.2569
2025-12-08 17:00:00,1793507238835.6777,374859441715.2525,185653717652.58698,123195256285.23077,124990155249.9491,78200337096.34558,76214073088.31752,26809423790.528584,27021044879.7257,23124388068.770714
2025-12-08 18:00:00,1796080523040.8328,375175882293.0093,185664090883.97696,123034201114.70302,124850979021.02168,78138587278.62657,75844672445.86908,26850055451.798836,26999573321.953747,22973493484.025974
2025-12-08 19:00:00,1793211990844.9626,373338867300.71783,185659268691.8472,122651163600.49434,125247231753.15108,78138880334.38983,75611514530.99002,26857079906.481182,27018835145.45797,22955873487.76511
2025-12-08 20:00:00,1801244082203.4907,377329810609.463,185660812099.65942,123453263823.89925,125504148817.45134,78138882652.79108,75316547800.31201,26849363339.39208,27150586335.90671,23078297595.10004
2025-12-08 21:00:00,1811671737177.6995,377990868563.82983,185670022038.2076,123982312876.36406,126046134726.15701,78251386700.27968,75546351937.9141,26815685504.41663,27262782477.456825,23161050702.081898
2025-12-08 22:00:00,1823278749860.1777,379887516595.7403,185666184953.6212,124582439906.53511,125875654710.17421,78251331628.46448,75400639319.35355,26810688495.79913,27350668272.121464,23243015967.51104
2025-12-08 23:00:00,1813481533942.3281,377681213682.65717,185666189527.8788,123881916937.63481,125422852868.37572,78243285597.64151,75049553356.56445,26765271401.45559,27227695926.50104,23145587193.4923
2025-12-09 00:00:00,1808501444019.7498,377187495543.50055,185668523903.61624,123586074355.06131,125055040408.19873,78322917630.56197,74829141491.71165,26644688510.25362,27180030469.363285,23040501606.48647
2025-12-09 01:00:00,1804375370272.7095,376741646724.7709,185738126759.6829,123468065008.79214,125086242894.58327,78327262484.62247,74667399809.50296,26541508788.43414,27131197228.73795,22908282370.588745
2025-12-09 02:00:00,1797558245813.444,374857944391.1994,185735970623.2821,122882756944.25433,124418132465.8632,78283982181.4395,74641424996.76845,26575556929.45875,27001969165.16425,22737151516.291714
2025-12-09 03:00:00,1800500346773.798,375099677285.5845,185733297835.5793,123082082271.56421,124678828622.71457,78251982763.07071,74742428237.02026,26598106140.54914,27021925915.1896,22790515765.018555
2025-12-09 04:00:00,1803611134470.7722,376949868661.08356,185736144199.15173,123036480784.6692,124817082335.25182,78279397256.90974,75004942320.84087,26559882428.853756,27162934505.639706,22872547842.527287
2025-12-09 05:00:00,1794703314429.2974,375085892217.5831,185733559286.86368,122758223809.24301,123964349372.08868,78279062874.22203,74447046685.44115,26627643520.17632,27032885463.249973,22704486289.81231
2025-12-09 06:00:00,1794603987133.2131,375046128983.7985,185727899822.5883,122571489932.27242,123996553535.99721,78270751940.96156,74391293920.28891,26620600794.689793,27092856861.219704,22709234163.28464
2025-12-09 07:00:00,1797688668942.6416,375054423747.35297,185712679060.76395,122189156142.07306,123505401019.44127,78272699732.36694,74371547611.44995,26599542511.52308,27042632888.862152,22605743923.012535
2025-12-09 08:00:00,1806154091108.5396,376979622400.45526,185710763833.11176,122486404282.3866,124310756301.35397,78273739142.41997,74732977018.144,26614354063.773712,27160766573.07702,22738920815.718227
2025-12-09 09:00:00,1807556682113.7502,377043590277.1312,185722836287.08762,122345474192.36162,124572562009.14482,78279169656.02043,74773363022.10687,26606776271.486977,27181316502.064972,22760749564.5152
2025-12-09 10:00:00,1800040021029.3638,375139131502.7832,185726958420.47333,122022372179.73419,124186442123.18436,78279388133.04115,74394939999.61818,26595716047.96378,27041768548.669846,22657162633.767006
2025-12-09 11:00:00,1800278481665.732,374972965533.7133,185722547048.0923,122158100588.89629,123950614443.39545,78283603174.489,74436982366.36919,26575748268.214813,26995792153.11535,22648317945.792774
2025-12-09 12:00:00,1803886643925.3354,376308179551.1325,185724983447.58173,122194130347.27664,124759348144.43646,78281846775.75748,74600686202.17636,26578866414.420013,27098897227.53899,22743735316.128227
2025-12-09 13:00:00,1808666038113.1462,378656653987.2674,185727115976.42438,122380336265.61154,125717480909.45357,78260999375.68149,74764448562.99767,26574172017.013924,27383722221.949215,22876921156.61684
2025-12-09 14:00:00,1804222131810.339,375972075211.54535,185730968620.47906,121701811597.97633,124715276156.84172,78214367323.83144,74298178180.64116,26579100735.647907,27188005888.450855,22880547995.20355
2025-12-09 15:00:00,1801908475290.776,376025246570.8879,185729931929.53046,121867096254.38622,123865294377.31929,78181765306.3306,74225410027.2648,26553127803.488785,27156682884.40604,22748086849.869022
2025-12-09 16:00:00,1858137002053.7305,391656695465.7354,185769383525.851,124928042249.21935,127634607469.56346,78177591126.07883,77621924468.6807,26543123314.41921,28334296066.6975,23785877824.467278
2025-12-09 17:00:00,1881768290840.0217,406669355642.3366,185793202449.91675,127214856236.90903,130826494051.05426,78181815130.90102,80873852115.1992,26711275077.59152,29299555378.92612,24513545064.10169
2025-12-09 18:00:00,1873797330641.1362,407039909370.3188,185729334922.23187,126473303452.15004,129689046240.4641,78179899425.1047,80336214922.2542,26696652635.883823,29415700634.206436,24408836936.35399
2025-12-09 19:00:00,1875380915928.4612,407590882289.7098,185734038471.14926,126402852775.92303,129535393835.39738,78179138900.081,79799606064.12338,26686634275.141354,29406732479.33373,22989860525.301334
2025-12-09 20:00:00,1874396417689.2417,406198406182.07404,185726811172.75824,125948147479.33054,128898274897.01022,78417828269.6917,79865806389.82385,26792484983.689472,29307496108.484184,22944564440.592762
2025-12-09 21:00:00,1858127406130.6704,401802712387.80725,185735089889.63828,125063727631.12245,127168872028.46443,78437718990.14426,78686546737.08685,26809975575.31413,29093125963.392303,22702770144.29661
2025-12-09 22:00:00,1842919161507.7358,396969635399.8836,185733917239.82068,123631078420.41603,126304223054.16565,78475313158.79256,77078426708.53117,26731705969.4617,28766494001.246643,22496370696.85754
2025-12-09 23:00:00,1852779210725.4065,401888594239.9881,185733137109.8436,124386396456.2755,127264843563.29684,78455970166.90599,77981408716.56587,26776311374.659985,29066649514.15111,22640042351.88717
2025-12-10 00:00:00,1850293655502.181,400924984363.3934,185736847025.4407,123675914738.76242,127322196940.53752,78461039498.99965,77434949433.21436,26726574496.449173,28973405530.433693,22532936416.046986
2025-12-10 01:00:00,1839594363633.3298,399336141782.5833,185744114168.60916,122915482173.38193,126194407508.71713,78456727689.12154,77190504620.45198,26731748055.054874,28902276049.667927,22354075487.532803
2025-12-10 02:00:00,1842732773491.1611,398755005630.2379,185744052683.68988,122662451549.40582,126128958703.55353,78457745551.56001,77473006131.72655,26743400473.383163,28770461809.984932,22328234606.82172
2025-12-10 03:00:00,1843341189142.405,398868548910.8367,185736537218.4031,122561878827.94435,125843933369.30058,78441418283.61324,77191740536.90118,26732641875.642826,28814943447.290897,22322259813.995487
2025-12-10 04:00:00,1845487404969.403,399779222198.2995,185740542322.31458,122758079765.28271,125746840738.85533,78441437821.3148,77679028021.33348,26723730136.82775,28909889652.877254,22438179991.22114
2025-12-10 05:00:00,1846333380683.637,400863524978.34155,185735416931.96832,122629942076.80853,126253353210.13109,78458865856.0792,78245419265.99341,26608900167.593643,28990685465.390324,22444580571.11404
2025-12-10 06:00:00,1848223810481.286,401068314279.6308,185732474527.3027,122927595205.41539,125902507245.09567,78441852830.83182,77996342557.82828,26490251374.854256,28983656248.747646,22341100805.133347
2025-12-10 07:00:00,1850592903648.6475,401349764623.12445,185729007576.06668,123187690999.2522,125874255508.26602,78437537279.6525,78147060713.92947,26506608491.547577,29018640049.877865,22332351637.229313
2025-12-10 08:00:00,1850454102566.2466,401301386274.4665,186071342675.96164,123100484759.70265,125717747720.35944,78438718128.32811,78032023942.59265,26535296330.179752,29016828432.051662,22295486254.082882
2025-12-10 09:00:00,1849367226280.5466,401365212713.99896,186070278238.40015,122931529402.55522,125451010704.24133,78429857741.33578,77820401605.56393,26501269142.100586,29024558308.283173,22293811971.960106
2025-12-10 10:00:00,1852625186220.9587,402843385101.626,186071468605.81973,122978306653.65068,125754148558.29002,78384673231.38225,77890615556.14171,26495417040.216484,29133882361.865307,22387850203.955864
2025-12-10 11:00:00,1841939448242.2935,400408371384.65546,186061269620.22824,122316067972.83237,124990727076.88603,78384645499.45023,76946382873.08968,26442145482.23612,28964873204.286346,22198566553.47657
2025-12-10 12:00:00,1836818179132.7747,399963378321.5957,186062821338.1476,122129949752.06892,124904558821.45598,78377672473.45967,76917060741.51889,26434778162.0222,28922608452.271564,22151345872.80031
2025-12-10 13:00:00,1835644715585.313,400767763379.11017,186059966332.28677,121992377875.11642,124430477380.89386,78368091371.81725,76950801633.12503,26405861749.810802,28943226724.185974,22126243044.976303
2025-12-10 14:00:00,1837679810542.125,402013296201.5626,186068693038.8979,122757609657.02019,124573022853.24261,78318473133.84929,77289820710.5712,26343905869.536144,29052031964.30043,22197917973.994938
2025-12-10 15:00:00,1831004216650.4404,399805331274.26544,186069307008.74756,122514816790.55309,124402911542.75449,78265317208.34918,76881757724.98654,26255320905.83041,28912276529.169872,22086770808.827747
2025-12-10 16:00:00,1835402390376.6821,401090649526.1547,186069773158.49344,122650473708.9088,124465555655.66869,78284701901.40395,76494130187.55952,26303355375.339867,28983887114.49821,22077501872.789818
2025-12-10 17:00:00,1840946513891.1768,405805532940.7624,186070548237.48438,123602463291.85858,124854024079.09529,78279157740.7447,76448483147.62436,26276040517.880974,29304718707.10995,22160304870.434395
2025-12-10 18:00:00,1844296965574.4075,406847611145.588,186071056108.17004,123399775331.71,124437765215.18138,78317033180.5328,76767042919.99487,26238709915.469963,29399427755.984505,22230478804.651016
2025-12-10 19:00:00,1848135230540.7637,410311383237.6321,186069846755.7084,123588437797.75745,124892710203.73163,78283601764.79439,77459806881.35794,26294315073.549206,29624869402.86152,22386708541.48517
2025-12-10 20:00:00,1852092225313.3362,407783949551.5125,186076109805.38715,124300199074.83435,124752113710.96051,78188128884.76723,77727888322.02869,26376422538.545403,29552309104.711838,22412863367.265514
2025-12-10 21:00:00,1847505566249.1416,405716048259.87103,186101778521.7712,124723909944.17188,125163341223.30757,78157204338.92456,78903050779.32405,26515593774.564552,29542926385.988194,22357475624.85815
2025-12-10 22:00:00,1845543005274.58,403761305299.1161,186098488207.48126,123734262505.96617,123867071476.35184,78074107732.17566,77234730060.90257,26561775299.029564,29259079381.588722,22091315055.14034
2025-12-10 23:00:00,1846826410913.4001,403946470298.65796,186093707376.33612,123743158482.42006,123996871720.48634,78080137702.36821,77259422755.74316,26491526328.437767,29202684039.53093,21947966212.00573
2025-12-11 00:00:00,1837321739746.956,401715584457.26764,186094769376.64676,123209833450.47098,123323969068.73727,78247279770.47147,76658507921.76013,26526418603.85611,29025240708.96542,21840025862.99255
2025-12-11 01:00:00,1823260908435.8677,395489169713.61597,186093969610.28287,121657938201.08475,122380587132.39131,78330429499.07103,75209996790.41379,26489108762.44904,28546019068.15017,21489696649.421623
2025-12-11 02:00:00,1810837341844.5159,392958995871.0545,186095711030.069,120924585778.29689,121641086708.18457,78295378470.57806,74732160632.49738,26397199355.576977,28409252245.897686,21277448977.80787
2025-12-11 03:00:00,1796619403292.1614,387543904822.5067,186093336890.38098,119383684926.94392,121029292885.9929,78275763381.12013,73554725602.3257,26379966171.564117,28024645399.15272,21097389676.78945
2025-12-11 04:00:00,1793318897313.3154,384878948036.8208,186086294756.54163,119700195867.89783,120720746192.59634,78262772417.42857,72846270296.23953,26388605805.139492,27807371714.793053,21002090920.249058
2025-12-11 05:00:00,1805645742243.8772,387910689531.8974,186083820929.7583,120065436045.80782,121769855021.42596,78271203304.8566,73650466604.8573,26465223834.480984,28012868228.21746,21130545134.101913
2025-12-11 06:00:00,1802716739905.698,387877360313.47546,186073666538.32205,120267217490.47018,121535763287.0173,78207575439.95602,73683515990.23314,26479601187.795925,28039904157.78214,21137675033.141308
2025-12-11 07:00:00,1801652782207.4956,386289357022.7118,186069389511.41318,119846866106.10873,121366552437.44853,78194764180.88922,73611720631.842,26438810674.72814,27929539741.3608,21056258403.783024
2025-12-11 08:00:00,1801381576751.575,386463963595.41455,186094819346.92502,119425074787.8393,121082792010.87732,78199724697.30675,73558941183.69122,26403596798.357403,27963279657.073853,21016387109.49586
2025-12-11 09:00:00,1800003040340.988,385837987262.28906,186098256968.0641,118963705082.0551,121276368599.69675,78265195688.2153,73583158441.77887,26419303920.256474,27882672451.925205,20982056439.73951
2025-12-11 10:00:00,1800733398484.2651,385781893805.6393,186112801411.5069,119387063260.56047,121455707053.16417,78271669445.00484,73575694900.86392,26550454126.56429,27914513743.032707,20958718666.841007
2025-12-11 11:00:00,1802660583915.2864,385660765621.8377,186104822801.72556,119404335561.5226,121373455382.23875,78262044905.48683,73414813928.25378,26571432471.26329,27875624068.468273,20944757549.222023
2025-12-11 12:00:00,1801782117276.7979,385752411518.3682,186112753645.3905,119423195101.29697,121278858037.52225,78253188187.43861,73612570091.87627,26516388925.5705,27898812895.609303,21014748652.43222
2025-12-11 13:00:00,1799631057009.68,386281908262.49396,186096413107.67905,119417444324.44218,121283715920.72601,78234302214.59322,73830156826.0044,26537144720.069904,27943539453.14909,20976958201.49769
2025-12-11 14:00:00,1796716451446.5986,385185653749.97894,186095006357.11737,119377489322.17822,121250576840.73781,78240560680.93474,73701015323.27213,26562459426.042095,27875347998.01796,20969776570.255177
2025-12-11 15:00:00,1791586411623.847,382137342309.35754,186098343832.2984,118840719601.93849,120434135209.65466,78204751364.28088,73430897529.84518,26617825897.321537,27637099425.227993,20871582984.879086
2025-12-11 16:00:00,1790695889265.2844,382831332859.1233,186109433132.43658,119014797234.1686,120274612810.0819,78206869597.82661,73631607071.88388,26615437712.709087,27680517532.347775,20857356062.857426
2025-12-11 17:00:00,1796640786926.7341,384427159348.8643,186103160844.92816,119560729983.8475,120599594820.91293,78215378052.72148,73911078940.2073,26628384530.102276,27777536675.649616,20877266048.89359
2025-12-11 18:00:00,1795734986711.3186,384049618034.042,186098976625.6695,119700278476.23334,120306296414.98634,78330286514.02037,74370725927.47049,26569525387.967384,27780279078.118988,20881804732.026817
2025-12-11 19:00:00,1808645524117.813,386194406810.7906,186093653760.95306,120646548685.66447,121425620678.41002,78283123230.606,75644178121.1091,26490173769.223614,27930046425.80228,21043961555.059147
2025-12-11 20:00:00,1813605382685.855,385708660542.40765,186095067951.74213,120693064679.53859,121601466834.04395,78274069301.80377,75538993659.40529,26520322319.563244,27896494810.881104,21093048720.625973
2025-12-11 21:00:00,1828658526105.7864,388785339586.14435,186097778937.0273,121280467703.94957,122221513504.62961,78278101394.57904,76447090949.2779,26584135011.1896,28105319699.373497,21278895075.487087
2025-12-11 22:00:00,1856781203749.007,392831848992.1012,186099419908.97015,122533751199.69708,123438843782.65564,78268582050.1392,77060848318.33383,26604804340.488235,28398539023.063313,21608659907.86453
2025-12-11 23:00:00,1842069862403.6008,390631176217.6798,186094217050.57474,121815085084.73708,122600830060.92227,78265561467.85985,76501757327.23193,26573079983.828056,28313820963.785843,21347038554.18342
2025-12-12 00:00:00,1848922166365.7808,390987823733.6906,186188230590.29712,122104338797.89401,122770830915.80707,78273133759.30103,76639905565.78624,26575898856.652336,28357861069.854908,21382924712.712284
2025-12-12 01:00:00,1838948450315.9836,387725610796.9913,186185052671.15714,121921548857.06013,122399968194.40717,78566608825.67635,76556817132.19337,26511078377.822857,28243336801.179222,21284711508.252052
2025-12-12 02:00:00,1839786034069.7893,390105008946.5043,186180519071.3934,122178599027.402,122459910065.29195,78577270158.03789,76858280159.42476,26541243117.150745,28267259172.839584,21362686498.746197
2025-12-12 03:00:00,1848177072329.9434,393334463478.3604,186178896116.96082,122969089391.2088,123129516560.73761,78587494434.92517,77128089890.77734,26507839530.4205,28540638857.273712,21469560981.992886
2025-12-12 04:00:00,1842415725520.3867,391789933975.0199,186183894343.97745,122930421729.20848,122635607644.30136,78554470075.3118,77068705855.74104,26502291600.697212,28425141245.81774,21408308682.020153
2025-12-12 05:00:00,1843834808611.4702,392132578175.2191,186158878824.1259,122512831296.42784,122402496765.56349,78574910337.78902,76977515269.1158,26482454078.02479,28432040719.557667,21366549835.207676
2025-12-12 06:00:00,1844842522186.2722,391831404024.5749,186166817972.61765,122679963092.09859,122705410012.22186,78593313082.58156,77665292557.71095,26456897690.604454,28422734652.098907,21400517478.980644
2025-12-12 07:00:00,1846320693875.124,392472296246.0424,186163394479.49686,122759122817.31172,123012033835.32014,78529920701.01242,78097820884.64777,26477181591.24842,28472022568.294537,21416442510.85692
2025-12-12 08:00:00,1845228873698.5881,392128346076.0819,186170916650.29178,122532822710.9568,122892592773.17174,78512075357.4366,78256307253.12321,26444329132.6006,28455077645.047447,21408680502.629356
2025-12-12 09:00:00,1841728043972.649,391707423502.875,186171075848.7976,122139838378.2125,122383404300.74303,78534783280.10669,77421270023.00772,26309095570.01542,28407889165.91281,21345687245.96958
2025-12-12 10:00:00,1844096742171.5735,392315627425.8324,186169063047.37463,122129854230.04288,122570808713.9251,78495796946.7992,77306007725.75441,26250620121.990757,28456842863.904907,21390905642.009525
2025-12-12 11:00:00,1847141988562.9026,391866078731.03723,186170616985.6376,121931057116.04918,122970681720.45293,78482872178.54121,77702419946.83066,26254280104.056114,28434039088.93635,21469992182.244194
2025-12-12 12:00:00,1844507238802.0142,390886601346.90625,186193182391.16898,122039938181.86589,123244090531.94934,78483625418.32558,77854846249.04604,26286086408.891983,28378141054.44036,21464221010.760906
2025-12-12 13:00:00,1844559474290.9678,391935511519.3036,186183469193.8401,122298713495.61874,123361346158.94612,78503931501.76555,78408963446.33159,26252275354.22353,28442854683.09119,21496037606.515236
2025-12-12 14:00:00,1842261921704.6907,391112754293.51904,186169810993.75116,122336051319.52908,123149221430.6909,78416113021.81117,78071070659.88803,26258546391.45852,28359951988.22328,21451996248.914978
2025-12-12 15:00:00,1844251115587.945,389474712487.29236,186182906048.45444,122727447560.06738,122900511713.6525,78391369235.22495,77859892351.55907,26230220688.44796,28262945088.487892,21403909540.553535
2025-12-12 16:00:00,1795224566868.9277,370622513156.5171,186173773657.16333,120488126419.30005,120052215964.11977,78499437856.18828,75545664477.72359,26158781276.217487,26947062377.283897,20745167824.960663
2025-12-12 17:00:00,1798155754151.1943,370669667449.6486,186180736382.8527,120728925418.67586,119688882506.98413,78495618096.8822,74254100296.083,26061078117.99203,26841935348.213795,20601157979.780945
2025-12-12 18:00:00,1797113381466.173,370535122719.8345,186204851310.98596,120655597463.57544,120528159561.29613,78494646538.84035,74190934547.64124,26012344685.841465,26910633895.551086,20636742193.24468
2025-12-12 19:00:00,1807514655908.1853,373478742463.76263,186207477857.37827,121378412744.82857,121884016114.17592,78504436698.21893,74755689259.61583,26016469881.670776,27080507509.902466,20864038406.468945
2025-12-12 20:00:00,1801111207323.6602,370984210313.0926,186181896765.979,120747462631.69528,120975095723.44305,78498411606.2135,73617985303.99063,26053082944.726414,26886773008.505302,20680697157.61934
2025-12-12 21:00:00,1802508393392.5378,372378186299.29565,186195070431.1253,120822908283.30148,120899533660.35011,78531809520.57912,74021036049.90059,26035233323.28634,26969585485.740402,20707008940.131977
2025-12-12 22:00:00,1802241092428.365,372590259443.204,186194775080.5127,121129205237.76576,120880437860.10526,78550090424.07858,74115442965.37675,25999690003.181297,26994896672.48947,20804461322.93875
2025-12-12 23:00:00,1802246188846.8271,373451851621.3384,186197073280.22992,121476060184.94786,121320925310.29749,78519447628.24821,74497876071.14696,25954031228.69586,27062561489.277378,20822903721.342823
2025-12-13 00:00:00,1803244893514.8884,372579486045.7623,186249151423.14764,121523423088.54666,121271367985.15312,78479111692.53076,74491666029.22806,25920181365.638466,27022444489.56723,20854289796.007717
2025-12-13 01:00:00,1803281361961.2417,372566480677.1342,186245285377.34943,121375931628.5762,121396137777.64696,78461177724.32962,74509044215.65225,25946251213.710316,27014296772.63057,20892473638.644974
2025-12-13 02:00:00,1800252939998.3481,372063406749.75665,186237752182.79446,121408089401.529,121332389389.71521,78439875517.79573,74485785178.32867,25941731650.659065,26983292185.39694,20881436600.278374
2025-12-13 03:00:00,1801173274863.751,372388146799.0224,186238147236.1891,121753097026.07451,121611477425.00105,78435860475.53252,74539565012.46019,26007494096.705093,27009553395.228134,20898590472.106567
2025-12-13 04:00:00,1803779394843.159,372980316559.06305,186239387423.51675,122173393920.34694,122042639369.75078,78432362510.45215,74673578315.89389,25965982265.665947,27056696073.132195,20933379392.391495
2025-12-13 05:00:00,1803790125689.041,373047828716.07056,186236419850.90826,121997000400.2601,122605195643.72197,78434864722.66284,74662067612.94269,25964641551.936867,27054124375.66037,20923084686.562214
2025-12-13 06:00:00,1802063445777.061,372661989928.0036,186238742881.48846,121981734442.58905,122499154556.11931,78438981811.65675,74496616882.56876,25951759619.040012,27034394890.91571,20889698243.4136
2025-12-13 07:00:00,1803685140422.1409,373485166204.6677,186238903163.84738,122222194076.0922,122432317645.86746,78433148988.04294,74647176975.00508,25924480401.34817,27081683028.50001,20904374092.305428
2025-12-13 08:00:00,1803311314059.7686,373452294988.78845,186243715640.8346,122083404881.18733,122330610381.41844,78433621699.46878,74687111467.64874,25881950146.775997,27090791061.610764,20959148557.479626
2025-12-13 09:00:00,1806407146915.764,376247163644.13416,186243438665.19434,122477774297.82253,122992437828.90767,78432520458.44838,75312296848.13806,25845578841.148083,27284845655.20568,21072809191.92538
2025-12-13 10:00:00,1805256518294.6091,376676838703.1528,186241499154.98615,122562683927.75832,122697717461.63548,78433626974.95613,75132370095.46071,25872906751.85349,27325567925.811855,21057414326.32813
2025-12-13 11:00:00,1808664960228.4375,377427864769.8022,186244538267.82718,123067005130.89764,122913899047.21515,78426898123.34412,75252575244.3162,25809986609.315445,27391204246.149326,21213949943.022896
2025-12-13 12:00:00,1803556917912.079,376775464439.4878,186234387476.31116,122930647971.5749,122780607841.64626,78425649090.16963,74995051247.59816,25792119174.8488,27318748339.022728,21132476871.386776
2025-12-13 13:00:00,1802758299097.1096,375959918129.04004,186236489273.59253,122817353796.78867,122566794891.41278,78422320418.20505,74704846608.6384,25766739892.73296,27255144592.62364,21190266418.360096
2025-12-13 14:00:00,1802315136657.358,375314583903.0159,186233058520.82776,122805118495.91063,122802786487.30936,78432745591.0246,74744760042.56528,25774959372.2738,27229891306.291245,21189201368.106457
2025-12-13 15:00:00,1799486344716.1426,375760539352.8253,186237907344.5907,122593973560.36763,122969687486.01262,78421859444.43298,74886635383.09074,25814669043.875126,27240690479.91926,21182172906.09658
2025-12-13 16:00:00,1798494380541.9019,375420510498.6636,186240672093.5808,123832278922.93129,122461187214.32939,78423197652.53575,74890437568.1436,25767056622.22951,27239259308.23666,23412154513.46147
2025-12-13 17:00:00,1798410903824.0725,374763805587.50024,186237453830.41553,123719695228.38293,122232167455.76569,78421700811.63985,74838197223.68079,25760707415.564693,27202004880.97427,23405643629.33872
2025-12-13 18:00:00,1797827462760.284,374368311140.86835,186236861173.24557,123333854735.0007,121922311504.9405,78428451914.5356,74345057681.19911,25726281217.333263,27161682529.148914,23346329336.072655
2025-12-13 19:00:00,1798611153181.6113,374276976909.81793,186239378194.46225,122801383834.40944,121734424317.55656,78413834964.73509,74445156560.38596,25721768889.447918,27169250796.320667,23308192937.05993
2025-12-13 20:00:00,1800349057199.8682,375180324848.1626,186242598980.4559,123076169967.7979,121855311861.89442,78422354398.70538,74655699635.0956,25744606086.731796,27226546354.701637,23351866488.60665
2025-12-13 21:00:00,1799794270655.2634,374728139414.0255,186242896204.97186,123120835056.70775,121716092876.55191,78408267757.89548,74447317280.30188,25726406074.768578,27206371933.475155,23302254857.156284
2025-12-13 22:00:00,1797834759640.0405,374517928066.92615,186247477137.20462,123008762547.71417,121768781661.06717,78415848740.41293,74319979173.45528,25682058308.271618,27185785073.817158,23273686361.11246
2025-12-13 23:00:00,1799279486077.616,375986218709.0189,186247930666.51172,123526253281.65498,122008068213.15335,78421015073.91937,74677800646.34404,25667093834.17743,27267936966.494316,23375871194.52454
2025-12-14 00:00:00,1802028910320.9026,376120275278.15094,186246172430.53,123577228000.32164,122086466005.40088,78427822063.7453,74854038558.72456,25659840641.725967,27295009213.850525,23354776947.124073
2025-12-14 01:00:00,1803609590395.5874,376380639091.45325,186246821484.42902,123528279274.76619,122209734354.22795,78425501966.19505,74932912023.15013,25753858201.139915,27315937221.529343,23317111098.82114
2025-12-14 02:00:00,1801957073596.4358,376420813888.19495,186274619206.7088,123402938242.91599,122212070312.49281,78421309683.37302,74858645995.47224,25866720423.07524,27313247190.13483,23300083462.63971
2025-12-14 03:00:00,1802835750833.893,376619999925.0638,186288843176.04672,123498458602.8644,122206210302.98734,78412640285.86287,74927951949.36646,25904697033.458256,27330563819.56284,23339958433.57436
2025-12-14 04:00:00,1801589019302.6885,376540633175.30096,186283119223.48178,123393843347.65674,122157050125.41563,78425010562.07686,74766439220.37402,25938378247.882397,27330715260.383736,23315924719.463276
2025-12-14 05:00:00,1800631224041.1052,375462342801.0128,186275971757.53702,123183370607.86911,121694990765.67935,78416470173.54709,74492107684.98334,25943946547.34945,27252128032.40188,23237765828.515434
2025-12-14 06:00:00,1800459626711.4243,375624163280.6453,186285978587.70764,123155520795.60982,121681212441.53616,78420241625.30586,74516294275.33278,25942583992.69213,27265865074.563236,23174822530.464294
2025-12-14 07:00:00,1799718787293.8928,375382552649.4613,186273394800.45905,123051469761.71823,121680333979.7168,78418051162.63283,74685845902.47215,25976353830.9316,27244650550.417904,23164385727.406403
2025-12-14 08:00:00,1801233191989.9458,376151110646.1103,186273167028.79816,123457347325.73827,121821308547.12025,78413290620.11159,74871243717.09668,26005598472.957775,27277988125.01868,23212549858.090824
2025-12-14 09:00:00,1799849631702.8296,376168281456.32587,186294422728.54062,123562622482.13138,121601716725.367,78429349860.84253,74688442087.83994,26015818228.031403,27299557742.005585,23173405222.012825
2025-12-14 10:00:00,1797165072366.0352,375275270671.9605,186276444732.56277,123318282322.3478,121478970002.20511,78413879326.91107,74432600156.5056,26050917194.878265,27240306094.704857,23107159379.717567
2025-12-14 11:00:00,1793739736447.6274,375046727612.4578,186274302258.43655,123007219441.2152,121122137819.70609,78418765265.97754,74049666710.32892,26082781323.575848,27221927467.491474,23084868045.12788
2025-12-14 12:00:00,1783707159994.287,372151076019.4472,186277300716.09195,122273534385.12518,120723584279.27304,78428334868.37018,73852209053.26921,25988070722.35569,27006019531.94119,22981655139.673603
2025-12-14 13:00:00,1785405200432.3965,374400492697.4557,186276770056.01392,122918832167.17996,120993029676.09955,78411922078.38911,73996965394.3243,26085189565.684402,27179390835.610863,22999446839.76467
2025-12-14 14:00:00,1781639049195.8855,373591344845.825,186285208654.13745,122676310598.74301,120902478850.95561,78413211401.55013,73867595138.96228,26063185756.748737,27178895345.231163,22926018576.78437
2025-12-14 15:00:00,1778236548892.7844,372462523887.18207,186268319228.4184,122281564795.66269,120287789690.11946,78408205543.38782,73518808938.7638,26053290951.571354,26979463594.005306,22768529229.95989
